prov:Maintain87224,2009,00113,0,58193,54907.21808808367
prov:Maintain87235,2009,00120,0,0,23281.01689904338
prov:Maintain87247,2009,00124,3874,3872,4037.3411739254116
prov:Maintain87254,2009,00126,21826,21826,36126.227233122154
prov:Maintain87277,2009,00132,11701,11701,19229.976674605932
prov:Maintain87282,2009,00133,0,3757,4077.149931773275
prov:Maintain87298,2009,00134,0,2446,2383.32489629133
prov:Maintain87331,2009,00136,7550,7541,8015.459409902129
prov:Maintain87347,2009,00137,11701,11701,17652.189382919038
prov:Maintain87373,2009,00141,0,3181,3268.0813407702444
prov:Maintain87400,2009,00142,0,0,93849.91623657617
prov:Maintain87401,2009,00142,971,971,1896.9124526323476
prov:Maintain87402,2009,00142,223935,223935,124684.8796658996
prov:Maintain87408,2009,00142,318603,318603,45424.16988105399
prov:Maintain87410,2009,00142,186631,186631,99795.6340185909
prov:Maintain87413,2009,00142,0,0,172600.58236994618
prov:Maintain87441,2009,00144,1860,0,1893.6150392252305
prov:Maintain87502,2009,00149,2349,2422,2732.071695016314
prov:Maintain87530,2009,00151,17946,17946,26217.764354076357
prov:Maintain87534,2009,00152,0,0,67610.85623965714
prov:Maintain87548,2009,00158,18050,18050,12548.825090322676
prov:Maintain87552,2009,00159,0,0,5924.503920887395
prov:Maintain87572,2009,00162,1603,1603,1056.8712646447796
prov:Maintain87576,2009,00162,371,0,328.40461063888677
prov:Maintain87703,2009,00173,0,13555,14074.067393357765
prov:Maintain87719,2009,00174,0,3125,3244.5604528650356
prov:Maintain87764,2009,00176,0,0,549.0484019805717
prov:Maintain87770,2009,00176,2498,2498,13179.99020834275
prov:Maintain87773,2009,00176,4,0,18.636471284718567
prov:Maintain87775,2009,00177,0,0,29258.644474409615
prov:Maintain87814,2009,00179,2208,2224,2247.3184039459984
prov:Maintain87851,2009,00181,0,2193,2472.7992133465455
prov:Maintain87867,2009,00184,105324,105324,3038.349216760158
prov:Maintain87868,2009,00184,149537,149537,45485.53090293854
prov:Maintain87869,2009,00184,60200,60200,3076.6494746339786
prov:Maintain87870,2009,00184,142454,142454,79913.85489532413
prov:Maintain87886,2009,00188,0,0,18226.40766076708
prov:Maintain87890,2009,00188,0,13209,13862.069338283161
prov:Maintain87934,2009,00190,0,1490,1529.0083317138833
prov:Maintain87967,2009,00193,3786,0,3965.4842702863493
prov:Maintain88003,2009,00194,0,2560,2661.147957400742
prov:Maintain88053,2009,00197,0,19465,19940.42804342335
prov:Maintain88061,2009,00198,8900,8900,13298.223900132052
prov:Maintain88064,2009,00198,53351,53351,40306.994391345936
prov:Maintain88159,2009,00203,2512,0,2583.9949926212444
prov:Maintain88192,2009,00205,0,1291,1438.148190563291
prov:Maintain88281,2009,00210,1826,1826,914.600158657341
prov:Maintain88300,2009,00212,0,0,35707.64689794835
prov:Maintain88318,2009,00214,0,2504,2617.200962746456
prov:Maintain88320,2009,00215,0,2860,3183.235161587153
prov:Maintain88322,2009,00215,0,22329,24588.644741023872
prov:Maintain88324,2009,00215,14899,0,15611.213755641125
prov:Maintain88345,2009,00218,9255,0,9370.782859175526
prov:Maintain88373,2009,00221,0,0,16729.089316067104
prov:Maintain88375,2009,00221,0,0,3769.867059416356
prov:Maintain88415,2009,00225,0,5960,5871.11462249995
prov:Maintain88453,2009,00228,693,693,1430.0431276966885
prov:Maintain88461,2009,00228,0,26375,26541.43791952509
prov:Maintain88484,2009,00230,4958,0,5023.383750804041
prov:Maintain88488,2009,00230,6222,6185,6465.650160558445
prov:Maintain88508,2009,00230,2675,2675,884.678741750087
prov:Maintain88515,2009,00231,22375,22375,3422.647723166093
prov:Maintain88585,2009,00236,4723,0,5006.21573950957
prov:Maintain88635,2009,00238,0,4660,4638.796438434645
prov:Maintain88636,2009,00238,0,14006,14855.440327885502
prov:Maintain88668,2009,00240,924750,924750,145829.551729819
prov:Maintain88670,2009,00241,292250,292250,79.14365096626301
prov:Maintain88671,2009,00241,137575,137575,89349.26262577763
prov:Maintain88672,2009,00241,568800,568800,381141.1144135869
prov:Maintain88686,2009,00248,49116,49116,37363.21208827198
prov:Maintain88693,2009,00249,35018,0,35342.17135252707
prov:Maintain88702,2009,00255,0,0,38901.0032959768
prov:Maintain88738,2009,00271,4433,4433,7220.55993689783
prov:Maintain88757,2009,00271,0,0,834.3069720981343
prov:Maintain88771,2009,00273,0,2115,2141.838564969764
prov:Maintain88813,2009,00276,2279,2279,1633.2978399013425
prov:Maintain88816,2009,00276,533,2533,2557.72443702125
prov:Maintain88894,2009,00279,113,115,116.94412668608095
prov:Maintain88897,2009,00279,3264,3264,1741.0763450614352
prov:Maintain88914,2009,00279,193,198,216.43396029606464
prov:Maintain88981,2009,00281,8,8,2.373643843311045
prov:Maintain89029,2009,00282,26,26,19.969677062150218
prov:Maintain89052,2009,00282,3284,0,3468.376067200838
prov:Maintain89078,2009,00283,3125,4695,4871.3866181140265
prov:Maintain89093,2009,00283,0,0,481.7942464727635
prov:Maintain89102,2009,00283,19859,19859,7992.601627693403
prov:Maintain89195,2009,00288,5535,5535,2968.006652778155
prov:Maintain89257,2009,00293,16099,16099,9910.795654555252
prov:Maintain89291,2009,00298,0,3342,3435.3022192276912
prov:Maintain89296,2009,00298,2233,0,2344.4295691815933
prov:Maintain89308,2009,00298,5326,5326,3831.763963671497
prov:Maintain89538,2009,00316,2232500,2232500,1469958.8975632822
prov:Maintain89546,2009,00323,66,66,107.6171822930989
prov:Maintain89563,2009,00336,4731,4731,2824.745722234184
prov:Maintain89599,2009,00343,0,0,2524.4549180830877
prov:Maintain89655,2009,00345,0,0,8458.839170034506
prov:Maintain89666,2009,00345,0,7500,7656.932944549387
prov:Maintain89668,2009,00345,7500,15269,7787.955027482247
prov:Maintain89677,2009,00346,173624,173624,41195.54760834439
prov:Maintain89678,2009,00346,50439,50439,107174.60217779744
prov:Maintain89681,2009,00347,0,0,20603.95756309583
prov:Maintain89682,2009,00347,0,0,18868.633143279076
prov:Maintain89696,2009,00348,1600,1600,3711.8743713224158
prov:Maintain89747,2009,00349,1010,0,1102.3517394293904
prov:Maintain89759,2009,00349,3200,3200,2443.410296020626
prov:Maintain89766,2009,00350,0,2062,2294.0792280572373
prov:Maintain89773,2009,00350,1875,1875,3986.9769128393123
prov:Maintain89831,2009,00353,2513,2513,7518.841833712832
prov:Maintain89914,2009,00367,0,0,86357.10220384997
prov:Maintain89915,2009,00371,8292,8292,4179.183547114477
prov:Maintain89934,2009,00372,13245,13245,20798.021339648276
prov:Maintain90037,2009,00375,0,0,2680.069665527491
prov:Maintain90039,2009,00375,0,0,2539.8688867972023
prov:Maintain90080,2009,00376,3437,3437,2379.1366486309544
prov:Maintain90089,2009,00376,2738,2738,1479.8455394005548
prov:Maintain90104,2009,00377,2413,2413,4841.026306748562
prov:Maintain90188,2009,00379,1534,1534,5687.34229589212
prov:Maintain90198,2009,00384,4212,4212,1890.054482263034
prov:Maintain90202,2009,00384,4479,4479,7227.298472868581
prov:Maintain90209,2009,00384,2075,0,2173.982738462484
prov:Maintain90252,2009,00385,1044,1044,2186.366780721278
prov:Maintain90266,2009,00386,2404,2404,7719.51481536627
prov:Maintain90345,2009,00389,3216,3216,5061.5820677644715
prov:Maintain90434,2009,00392,0,3691,3805.0501219038524
prov:Maintain90504,2009,00394,137,137,2863.2768714088015
prov:Maintain90576,2009,00398,5407,5407,2718.8451035027083
prov:Maintain90596,2009,00399,7460,7460,4893.675616413803
prov:Maintain90610,2009,00399,2212,0,2512.698115283343
prov:Maintain90668,2009,00401,0,0,19864.51965244935
prov:Maintain90823,2009,00405,2581,2581,8014.459370263182
prov:Maintain90875,2009,00406,1274,1274,2160.533334563137
prov:Maintain90894,2009,00407,3872,3872,7976.57100260119
prov:Maintain90939,2009,00408,3282,3282,1790.098798381793
prov:Maintain91001,2009,00410,0,10645,11173.297020490918
prov:Maintain91037,2009,00411,3258,0,3356.5880819489103
prov:Maintain91188,2009,00415,1440,1440,2375.1395447502045
prov:Maintain91194,2009,00416,0,3671,3832.424044504244
prov:Maintain91223,2009,00417,0,0,607.1640016365093
prov:Maintain91240,2009,00417,2532,2964,2038.500597448459
prov:Maintain91241,2009,00417,0,8074,8257.826039740707
prov:Maintain91406,2009,00426,0,0,1989.6307795870362
prov:Maintain91448,2009,00427,0,0,35247.4456257374
prov:Maintain91453,2009,00427,0,0,21365.94071347145
prov:Maintain91454,2009,00428,11800,11800,5430.1675229362345
prov:Maintain91457,2009,00429,3416,3416,2570.7776494964905
prov:Maintain91503,2009,00434,1470,1488,1636.1355277881466
prov:Maintain91536,2009,00434,0,2272,2261.9153815071304
prov:Maintain91540,2009,00434,4163,4163,2457.3292323130822
prov:Maintain91799,2009,00441,12821,12821,8966.462750523802
prov:Maintain91837,2009,00443,2500,2500,1888.8310779377366
prov:Maintain91856,2009,00444,578,578,1745.0748869261777
prov:Maintain91871,2009,00444,1282,1282,2181.048686382648
prov:Maintain91982,2009,00447,2692,2692,4144.437496065331
prov:Maintain92309,2009,00457,2277,2277,1742.7074645839173
prov:Maintain92316,2009,00457,25839,25839,19762.15327797404
prov:Maintain92321,2009,00458,2830,0,2863.9277139084516
prov:Maintain92360,2009,00459,0,5793,5964.7596120092
prov:Maintain92379,2009,00460,3870,3870,7990.487425795542
prov:Maintain92528,2009,00464,8390,8390,6125.7565136292515
prov:Maintain92537,2009,00464,1626,1626,2865.5565893464486
prov:Maintain92575,2009,00465,1294,1294,927.3635288660763
prov:Maintain92586,2009,00465,27583,27583,17871.820190010105
prov:Maintain92801,2009,00473,0,0,6024.600821538828
prov:Maintain92824,2009,00473,0,0,607.3914454519206
prov:Maintain92852,2009,00474,0,2489,2686.4997461344574
prov:Maintain92854,2009,00474,0,2845,2894.381746917143
prov:Maintain92934,2009,00477,0,0,1952.2274037717698
prov:Maintain92992,2009,00480,1792,1792,2665.06051791089
prov:Maintain93183,2009,00489,14020,14020,2620.1288713733015
prov:Maintain93202,2009,00489,0,0,11507.473013027282
prov:Maintain93257,2009,00493,0,5264,5635.1381830516775
prov:Maintain93324,2009,00496,1831,1831,1178.212697324453
prov:Maintain93382,2009,00499,0,2500,2813.4068120290513
prov:Maintain93393,2009,00500,0,0,7932.317862572707
prov:Maintain93403,2009,00500,0,0,10204.39235404803
prov:Maintain93406,2009,00500,0,0,738.8795725057723
prov:Maintain93467,2009,00503,0,0,299.5111970620501
prov:Maintain93722,2009,00516,1140,1140,870.7100320337472
prov:Maintain93822,2009,00520,785,785,1396.803322482886
prov:Maintain93834,2009,00520,0,1280,1335.314057469134
prov:Maintain93862,2009,00521,1795,1795,5198.125528579875
prov:Maintain93865,2009,00521,41,41,3.3551262500830035
prov:Maintain94007,2009,00527,1892,1892,1345.4287751463644
prov:Maintain94022,2009,00527,2134,2134,1448.52180589395
prov:Maintain94026,2009,00527,1667,1667,1228.8359543471342
prov:Maintain94040,2009,00527,1763,1831,1805.079152241408
prov:Maintain94046,2009,00528,4500,4500,2786.139556640497
prov:Maintain94053,2009,00528,1670,1670,2711.145977176031
prov:Maintain94071,2009,00528,2242,2242,3566.3148799142523
prov:Maintain94080,2009,00528,1087,1087,2849.837983209875
prov:Maintain94094,2009,00529,2987,2987,2245.6423491749356
prov:Maintain94102,2009,00529,0,0,2759.174997352726
prov:Maintain94103,2009,00529,0,0,3947.51223005618
prov:Maintain94121,2009,00529,2329,4759,4934.346384736602
prov:Maintain94145,2009,00530,0,0,3748.9704759002316
prov:Maintain94153,2009,00530,5150,5134,5570.597662065862
prov:Maintain94177,2009,00531,0,0,2251.1030066063913
prov:Maintain94260,2009,00539,7500,7500,12731.137539208661
prov:Maintain94322,2009,00542,12,12,7.328136756048056
prov:Maintain94326,2009,00542,1920,1920,2858.842687212935
prov:Maintain94328,2009,00542,1911,1911,878.4165173327408
prov:Maintain94377,2009,00544,0,0,5405.52632031879
prov:Maintain94405,2009,00545,8023,8023,12562.245149631917
prov:Maintain94425,2009,00546,6750,6750,10536.473057549669
prov:Maintain94467,2009,00550,0,0,12649.93916219811
prov:Maintain94541,2009,00553,51,51,26.093530330826525
prov:Maintain94566,2009,00555,0,0,1105.236185978329
prov:Maintain94835,2009,00571,0,3957,4210.508992122224
prov:Maintain94992,2009,00574,4398,4398,1357.8235497336836
prov:Maintain95072,2009,00576,1024,1024,735.8014150319665
prov:Maintain95082,2009,00576,2037,2037,1362.6768170128166
prov:Maintain95091,2009,00577,5163,0,5599.201518494993
prov:Maintain95108,2009,00578,0,0,68457.00509797691
prov:Maintain95110,2009,00578,0,0,10970.798851373831
prov:Maintain95125,2009,00579,0,0,6405.302546547824
prov:Maintain95129,2009,00579,0,0,221.90484028736086
prov:Maintain95150,2009,00582,41,41,30.039901160313402
prov:Maintain95161,2009,00582,2024,2024,734.3842426279937
prov:Maintain95167,2009,00583,51,51,37.554720900365666
prov:Maintain95218,2009,00584,23246,23246,2375.600761025916
prov:Maintain95224,2009,00584,1947,1947,1038.2797032013473
prov:Maintain95249,2009,00585,0,0,3013.3601523759758
prov:Maintain95251,2009,00585,33125,33125,24002.219526945366
prov:Maintain95252,2009,00585,0,0,48.006957902446956
prov:Maintain95260,2009,00585,766,766,1242.2228191077775
prov:Maintain95306,2009,00586,3430,3430,2373.1535135083777
prov:Maintain95313,2009,00586,2038,0,2103.2318429460174
prov:Maintain95378,2009,00587,1650,1650,716.3297270840428
prov:Maintain95429,2009,00588,2400,2400,1730.5821376441752
prov:Maintain95434,2009,00588,4875,4875,2803.2642151226087
prov:Maintain95464,2009,00589,4226,4226,1140.2709309344796
prov:Maintain95466,2009,00589,4226,4226,726.8259111078202
prov:Maintain95469,2009,00589,4226,4226,908.7429888529443
prov:Maintain95523,2009,00590,2380,2380,1198.5501407287625
prov:Maintain95526,2009,00590,2285,2285,1160.9050340651954
prov:Maintain95528,2009,00590,2380,2380,4918.918532236048
prov:Maintain95589,2009,00592,5238,5238,2473.684080620964
prov:Maintain95616,2009,00592,834,834,1332.4182567148716
prov:Maintain95633,2009,00592,0,4317,4271.938913045045
prov:Maintain95665,2009,00594,0,3690,3751.4715542782556
prov:Maintain95666,2009,00594,11405,11405,18900.418400002654
prov:Maintain95685,2009,00594,0,0,5.776981632427905
prov:Maintain95696,2009,00594,0,0,499.8178558680836
prov:Maintain95702,2009,00595,0,0,9158.179291748851
prov:Maintain95735,2009,00595,0,0,979.659062074478
prov:Maintain95740,2009,00596,85450,0,87083.62477531821
prov:Maintain95838,2009,00606,1770,1770,894.2117154300383
prov:Maintain95879,2009,00606,0,0,3442.182118830014
prov:Maintain95896,2009,00606,0,0,1195.1827820132078
prov:Maintain95941,2009,00608,4422,4422,2160.9420598102847
prov:Maintain96046,2009,00611,3227,3227,1711.7960607953446
prov:Maintain96070,2009,00611,3227,3227,1619.1462213292598
prov:Maintain96090,2009,00612,0,2125,2106.2453637505755
prov:Maintain96104,2009,00612,2,2,1.0517851652211212
prov:Maintain96162,2009,00613,1729,1729,2490.0029481317215
prov:Maintain96327,2009,00616,1524,1524,962.0587403878667
prov:Maintain96344,2009,00617,2554,2554,1207.4884154814642
prov:Maintain96351,2009,00618,0,0,4883.154407119383
prov:Maintain96353,2009,00618,0,10702,10555.15526512505
prov:Maintain96359,2009,00618,2581,2581,5424.548040465994
prov:Maintain96485,2009,00620,2450,2450,5612.3867482266405
prov:Maintain96522,2009,00621,2603,2603,1619.6094334345933
prov:Maintain96642,2009,00624,483,483,1561.7154284392902
prov:Maintain96645,2009,00624,2207,2207,7004.550666381105
prov:Maintain96807,2009,00630,0,0,3402.040553916957
prov:Maintain96810,2009,00630,0,0,4171.0863462485895
prov:Maintain96820,2009,00630,219,219,342.6932635886771
prov:Maintain96864,2009,00632,840,840,1436.0031185187845
prov:Maintain96872,2009,00632,4868,4868,3618.3163536710554
prov:Maintain96879,2009,00632,0,0,2125.9607906162996
prov:Maintain96880,2009,00632,5773,5773,1610.5821702026062
prov:Maintain96881,2009,00632,1525,1525,2443.632471416505
prov:Maintain96900,2009,00633,3140,3140,1435.3740560088454
prov:Maintain96905,2009,00633,1254,1254,1868.020708597575
prov:Maintain96935,2009,00634,576,576,847.1289479444298
prov:Maintain96938,2009,00634,1372,1372,560.1088545083227
prov:Maintain96949,2009,00634,0,1452,1354.9020678027618
prov:Maintain96956,2009,00634,563,563,925.6277256417109
prov:Maintain96974,2009,00635,0,5260,5315.077686367718
prov:Maintain96982,2009,00635,1140,0,1199.9784732366584
prov:Maintain97055,2009,00640,715,715,1569.5060325355914
prov:Maintain97062,2009,00640,0,32212,33236.73485918526
prov:Maintain97071,2009,00640,6011,6011,12101.140235358327
prov:Maintain97118,2009,00642,0,2248,2254.2105847567145
prov:Maintain97166,2009,00644,2442,2442,1860.5855538880567
prov:Maintain97216,2009,00651,290225,290225,1532.7354124561502
prov:Maintain97217,2009,00651,289675,289675,24.589790102273817
prov:Maintain97218,2009,00651,299125,299125,59.395885849754166
prov:Maintain97219,2009,00651,323300,323300,214114.3461101553
prov:Maintain97220,2009,00651,141950,141950,5088.249084320323
prov:Maintain97221,2009,00651,278925,278925,3312.9807207415606
prov:Maintain97222,2009,00651,121075,121075,12412.337725436673
prov:Maintain97223,2009,00651,257700,257700,28147.665867103984
prov:Maintain97224,2009,00651,292650,292650,76137.42376228388
prov:Maintain97225,2009,00651,317450,317450,1260.2672368440344
prov:Maintain97227,2009,00656,457100,457100,53850.065801036944
prov:Maintain97228,2009,00656,1096075,1096075,670966.5637377256
prov:Maintain97229,2009,00662,300000,300000,158707.5883219028
prov:Maintain97230,2009,00662,319775,319775,2691.4117464367414
prov:Maintain97231,2009,00662,279500,279500,43004.92062455806
prov:Maintain97232,2009,00662,119500,119500,47893.03776165624
prov:Maintain97233,2009,00662,306950,306950,168601.86459585684
prov:Maintain97234,2009,00662,265725,265725,136666.8268789125
prov:Maintain97235,2009,00662,302675,302675,159624.11585353338
prov:Maintain97236,2009,00662,175195,175195,98385.6751273083
prov:Maintain97238,2009,00665,227750,227750,5658.626739674005
prov:Maintain97239,2009,00665,588000,588000,341380.4653132643
prov:Maintain97240,2009,00665,43954,43954,30148.22423047957
prov:Maintain97241,2009,00665,0,0,4509.506610078788
prov:Maintain97242,2009,00665,123200,123200,448.4208654657342
prov:Maintain97243,2009,00665,0,0,7566.168408815143
prov:Maintain97244,2009,00665,320125,320125,8066.513802020034
prov:Maintain97245,2009,00665,0,0,2225.436605680103
prov:Maintain97246,2009,00665,404900,404900,21661.340240289363
prov:Maintain97247,2009,00665,197075,197075,4262.240176832214
prov:Maintain97248,2009,00665,176650,176650,5025.928765552402
prov:Maintain97249,2009,00665,145425,145425,2067.772711000136
prov:Maintain97257,2009,00670,246200,246200,142406.8433782043
prov:Maintain97260,2009,00674,0,0,151973.8288583881
prov:Maintain97263,2009,00675,113157,113157,79269.86768348758
prov:Maintain97307,2009,00692,8875,0,9283.382649985417
prov:Maintain97316,2009,00692,2720,2720,1386.7035934385385
prov:Maintain97360,2009,00695,1080,1080,2320.5678887238428
prov:Maintain97361,2009,00695,0,4937,5129.294876881806
prov:Maintain97366,2009,00695,0,2469,2688.3171023130662
prov:Maintain97368,2009,00695,19750,19750,40180.76839681002
prov:Maintain97373,2009,00695,0,7407,7698.84460708
prov:Maintain97438,2009,00699,0,2469,2630.3120883577926
prov:Maintain97499,2009,00702,0,0,317014.91893597273
prov:Maintain97500,2009,00702,0,0,66961.1767743597
prov:Maintain97502,2009,00704,0,0,164122.54304419868
prov:Maintain97585,2009,00712,51625,51625,34117.50074386009
prov:Maintain97623,2009,00716,10733,6134,11124.100808245026
prov:Maintain97628,2009,00716,6967,0,7490.5823916252275
prov:Maintain97630,2009,00716,0,9200,9583.913520714443
prov:Maintain97676,2009,00718,0,23765,24183.712914626543
prov:Maintain97763,2009,00720,3925,3925,3013.3910711416556
prov:Maintain97852,2009,00723,0,9875,10907.616611544046
prov:Maintain97869,2009,00729,0,0,80322.5866939876
prov:Maintain97870,2009,00729,0,0,133085.05988816256
prov:Maintain97873,2009,00729,0,0,136996.60347752736
prov:Maintain97883,2009,00731,0,0,31143.986694766376
prov:Maintain97893,2009,00732,0,0,19631.021137586897
prov:Maintain97897,2009,00732,0,0,16124.457591630244
prov:Maintain97917,2009,00733,0,0,24731.44696284027
prov:Maintain97929,2009,00733,0,0,13048.786003543535
prov:Maintain97936,2009,00734,0,0,23012.040819489608
prov:Maintain97949,2009,00734,22599,22599,37200.689841173786
prov:Maintain97952,2009,00735,0,0,39476.246156217305
prov:Maintain97963,2009,00735,19750,34061,19680.492451229
prov:Maintain97973,2009,00736,0,0,74571.6010861491
prov:Maintain97974,2009,00736,0,0,31593.716634933186
prov:Maintain97978,2009,00736,42000,42000,24958.62392737192
prov:Maintain97992,2009,00737,0,0,22557.486190443844
prov:Maintain97993,2009,00737,0,0,78498.25024160281
prov:Maintain97996,2009,00737,1525,1494,1486.8343472416839
prov:Maintain98008,2009,00738,0,3125,3277.9574894308366
prov:Maintain98099,2009,00742,0,1393,1393.8381835505559
prov:Maintain98227,2009,00744,1500,1500,2375.1143625329787
prov:Maintain98241,2009,00745,2469,2500,2737.5802882189846
prov:Maintain98248,2009,00745,0,19750,20213.234697810425
prov:Maintain98322,2009,00746,0,10800,11594.22677145794
prov:Maintain98448,2009,00758,3859,3859,8159.835330158674
prov:Maintain98492,2009,00760,13720,13825,13788.241171875437
prov:Maintain98532,2009,00761,29625,49374,50828.05627991596
prov:Maintain98565,2009,00763,3777,3757,3929.98559414257
prov:Maintain98694,2009,00766,1883,1883,3127.2666852371613
prov:Maintain98734,2009,00767,0,0,23836.125070067843
prov:Maintain98744,2009,00768,0,4565,4530.440157525487
prov:Maintain98979,2009,00773,0,3950,4251.440417449285
prov:Maintain98981,2009,00773,0,8970,8950.575996358162
prov:Maintain99039,2009,00775,12994,12994,23407.605582851873
prov:Maintain99158,2009,00783,0,0,2082.5480051685963
prov:Maintain99440,2009,00795,0,4600,4575.566602576582
prov:Maintain99445,2009,00795,0,11300,11971.164399564555
prov:Maintain99498,2009,00797,0,2469,2487.5015793467737
prov:Maintain99605,2009,00801,9875,9875,16837.884652842495
prov:Maintain99613,2009,00802,0,2469,2318.0989095274012
prov:Maintain99726,2009,00805,37722,0,33120.65432924524
prov:Maintain99822,2009,00812,98,98,9.476521232408231
prov:Maintain99853,2009,00814,0,17470,17470.560304924733
prov:Maintain99906,2009,00817,0,0,1756.0277641616565
prov:Maintain99969,2009,00819,2425,2175,2118.401072062288
prov:Maintain99974,2009,00819,9075,6900,7384.2424621420405
prov:Maintain99996,2009,00820,1626,1626,5148.251652120778
prov:Maintain100089,2009,00823,0,2239,2312.1908214476157
prov:Maintain100111,2009,00824,19751,19751,28327.372771349983
prov:Maintain100196,2009,00828,3050,3050,4800.808944638735
prov:Maintain100267,2009,00830,100,100,26.064577349978663
prov:Maintain100341,2009,00832,0,0,36077.36827122905
prov:Maintain100423,2009,00836,4429,4429,7360.903342704065
prov:Maintain100429,2009,00836,0,0,870.7869975717422
prov:Maintain100434,2009,00836,2469,2469,5404.548167605482
prov:Maintain100455,2009,00837,0,9875,10617.810052350484
prov:Maintain100544,2009,00839,0,13990,14577.193620609518
prov:Maintain100617,2009,00842,0,12915,14791.603083577233
prov:Maintain100619,2009,00843,1425,1425,2418.052053878929
prov:Maintain100648,2009,00845,100000,100000,163456.87693976125
prov:Maintain100649,2009,00845,4800,4800,7919.619095754827
prov:Maintain100674,2009,00846,0,6015,6182.701175335129
prov:Maintain100765,2009,00849,0,18400,19610.38599771524
prov:Maintain100769,2009,00850,2548,2592,2723.9748405465352
prov:Maintain100826,2009,00853,83937,83937,6644.664033776052
prov:Maintain100839,2009,00856,0,31106,34223.03935226852
prov:Maintain100922,2009,00860,0,0,3922.697343571116
prov:Maintain100980,2009,00862,0,25678,24319.41740761718
prov:Maintain101035,2009,00864,4921,4938,5238.511165326298
prov:Maintain101037,2009,00864,45,45,33.97406715138301
prov:Maintain101072,2009,00866,4945,4945,7697.438513991639
prov:Maintain101114,2009,00868,1469,1469,2553.8876023744683
prov:Maintain101213,2009,00873,5200,5198,5828.166385219642
prov:Maintain101217,2009,00873,2789,2789,5513.560781215071
prov:Maintain101234,2009,00874,1428,1428,2207.8817007357266
prov:Maintain101235,2009,00874,2300,4331,4618.228196361783
prov:Maintain101276,2009,00874,0,0,6111.880286866225
prov:Maintain101357,2009,00877,13239,13239,10057.723212764928
prov:Maintain101428,2009,00880,3405,3405,5358.956941487779
prov:Maintain101432,2009,00881,2707,2707,4097.4000609082295
prov:Maintain101449,2009,00882,0,0,2455.2026183544995
prov:Maintain101545,2009,00884,0,0,24053.479847016657
prov:Maintain101738,2009,00889,0,46740,49512.28428466592
prov:Maintain101833,2009,00891,0,0,1682.8129518610285
prov:Maintain101834,2009,00891,1234,1234,2122.677192161003
prov:Maintain101982,2009,00894,2469,2469,4035.656481570196
prov:Maintain102026,2009,00895,9381,9481,9703.394302455776
prov:Maintain102053,2009,00896,2659,2659,5439.8187955397925
